class,left_elbow,left_shoulder,left_hip,left_knee,right_elbow,right_shoulder,right_hip,right_knee
10. left_eye_thrust_correct,-133.21268418658823,-68.60029522412796,141.17447335166037,-177.21884156454678,100.54194659272235,79.83345633036122,172.70671926514473,167.96427864904865
10. left_eye_thrust_correct,-133.21268418658823,-68.60029522412796,141.17447335166037,-177.21884156454678,100.54194659272235,79.83345633036122,172.70671926514473,167.96427864904865
10. left_eye_thrust_correct,-78.78168624628043,-24.40615736917752,169.73131118528684,-168.2554927851792,91.9441241494481,18.671046435992405,-166.16991761737643,-175.15073227258517
10. left_eye_thrust_correct,-78.78168624628043,-24.40615736917752,169.73131118528684,-168.2554927851792,91.9441241494481,18.671046435992405,-166.16991761737643,-175.15073227258517
10. left_eye_thrust_correct,-120.89810365597931,-55.26848265413909,-146.72550354770087,153.82712422984162,112.55546974514172,-79.35634533019105,165.07395022808035,-143.89459270558584
10. left_eye_thrust_correct,-120.89810365597931,-55.26848265413909,-146.72550354770087,153.82712422984162,112.55546974514172,-79.35634533019105,165.07395022808035,-143.89459270558584
10. left_eye_thrust_correct,-103.2123727262583,-29.291754276816466,-161.08966158030793,173.86260985176017,87.67166570632963,63.73536367130158,166.86042927217665,-165.55422723837307
10. left_eye_thrust_correct,-103.2123727262583,-29.291754276816466,-161.08966158030793,173.86260985176017,87.67166570632963,63.73536367130158,166.86042927217665,-165.55422723837307
10. left_eye_thrust_correct,-110.38194119548328,-48.56230929525827,135.99380735778817,151.75978833742704,150.33081357331352,-108.14583811395337,161.24395899939464,-157.0326239323698
10. left_eye_thrust_correct,-110.38194119548328,-48.56230929525827,135.99380735778817,151.75978833742704,150.33081357331352,-108.14583811395337,161.24395899939464,-157.0326239323698
10. left_eye_thrust_correct,-123.11968062040381,-64.8962912212115,142.32434819322643,156.3883176587863,144.04570133892378,110.076807717167,162.32268029085478,-152.54882033529867
10. left_eye_thrust_correct,-123.11968062040381,-64.8962912212115,142.32434819322643,156.3883176587863,144.04570133892378,110.076807717167,162.32268029085478,-152.54882033529867
10. left_eye_thrust_correct,139.78825562957718,21.771477144729175,-172.98565779038782,-169.04900900206906,97.94521932622298,60.29264041370771,-168.70345250544898,168.71812516293582
10. left_eye_thrust_correct,139.78825562957718,21.771477144729175,-172.98565779038782,-169.04900900206906,97.94521932622298,60.29264041370771,-168.70345250544898,168.71812516293582
10. left_eye_thrust_correct,-130.99247898454428,-160.21601849615442,173.23868987279286,167.26163378428473,-121.73606514437766,-148.59588105459952,-171.11737943296254,-166.7458496878226
10. left_eye_thrust_correct,-130.99247898454428,-160.21601849615442,173.23868987279286,167.26163378428473,-121.73606514437766,-148.59588105459952,-171.11737943296254,-166.7458496878226
10. left_eye_thrust_correct,-127.4257726467986,-65.55889914399033,163.2603998115807,-168.9538530996945,142.5728149791155,120.46027316715713,-173.62343233874003,176.9314104876697
10. left_eye_thrust_correct,-127.4257726467986,-65.55889914399033,163.2603998115807,-168.9538530996945,142.5728149791155,120.46027316715713,-173.62343233874003,176.9314104876697
10. left_eye_thrust_correct,-145.95736009342608,-110.43425205190158,161.67229785574543,-170.3470428617907,147.8166567939203,-114.4877343646633,166.1064876923402,-167.00076178414585
10. left_eye_thrust_correct,-145.95736009342608,-110.43425205190158,161.67229785574543,-170.3470428617907,147.8166567939203,-114.4877343646633,166.1064876923402,-167.00076178414585
10. left_eye_thrust_correct,-57.51496191713248,-26.287180434655067,164.66106691143636,160.05395380609502,146.1389132118555,173.69182649288797,-162.4469555596175,163.73991293172094
10. left_eye_thrust_correct,-57.51496191713248,-26.287180434655067,164.66106691143636,160.05395380609502,146.1389132118555,173.69182649288797,-162.4469555596175,163.73991293172094
10. left_eye_thrust_correct,-153.89667341131323,-18.118907290149327,165.5284369738393,-172.66621661811715,157.5414867826831,116.02349425655149,-172.73996555003288,161.60816323350141
10. left_eye_thrust_correct,-153.89667341131323,-18.118907290149327,165.5284369738393,-172.66621661811715,157.5414867826831,116.02349425655149,-172.73996555003288,161.60816323350141
10. left_eye_thrust_correct,-98.62300671553312,-69.11934316609906,155.36951538303273,-159.53247689335947,134.85227732691447,-97.33081753445335,-165.44175942781337,-160.69225280188365
10. left_eye_thrust_correct,-98.62300671553312,-69.11934316609906,155.36951538303273,-159.53247689335947,134.85227732691447,-97.33081753445335,-165.44175942781337,-160.69225280188365
10. left_eye_thrust_correct,-54.44116680587131,-37.97486616149479,132.37735131987083,137.12018168643866,-135.7019337725601,-91.69688628132114,163.15032755476128,-162.0902688675737
10. left_eye_thrust_correct,-54.44116680587131,-37.97486616149479,132.37735131987083,137.12018168643866,-135.7019337725601,-91.69688628132114,163.15032755476128,-162.0902688675737
10. left_eye_thrust_correct,-138.48171655329037,-96.00816811979244,140.7063590211867,168.86391611704718,142.8848279255062,110.55478483033279,167.17758032010707,-167.47710882851314
10. left_eye_thrust_correct,-138.48171655329037,-96.00816811979244,140.7063590211867,168.86391611704718,142.8848279255062,110.55478483033279,167.17758032010707,-167.47710882851314
10. left_eye_thrust_correct,-141.69803796527083,-90.4303568771434,139.54425553719665,143.95170632531088,143.20971446793604,-100.22476400018618,-162.97893761163436,-163.38662289357518
10. left_eye_thrust_correct,-141.69803796527083,-90.4303568771434,139.54425553719665,143.95170632531088,143.20971446793604,-100.22476400018618,-162.97893761163436,-163.38662289357518
10. left_eye_thrust_correct,-106.56381190414484,-63.017774461480066,-159.95373923440232,165.4758824295197,118.2515738284269,116.54362332975009,166.64315892988878,-166.87270576544702
10. left_eye_thrust_correct,-106.56381190414484,-63.017774461480066,-159.95373923440232,165.4758824295197,118.2515738284269,116.54362332975009,166.64315892988878,-166.87270576544702
10. left_eye_thrust_correct,-126.66644318686893,-76.09940767908007,154.52990989710875,172.59618390005377,135.83800560975033,-98.47193591115423,171.48749738737808,-169.32500452586325
10. left_eye_thrust_correct,-126.66644318686893,-76.09940767908007,154.52990989710875,172.59618390005377,135.83800560975033,-98.47193591115423,171.48749738737808,-169.32500452586325
10. left_eye_thrust_correct,-104.34736199932102,-83.90850200672683,173.70817195108245,-160.57068920476746,-139.44884919743126,73.26691663362979,-155.96568931965948,-166.30622643190642
10. left_eye_thrust_correct,-104.34736199932102,-83.90850200672683,173.70817195108245,-160.57068920476746,-139.44884919743126,73.26691663362979,-155.96568931965948,-166.30622643190642
11. right_eye_thrust_correct,-110.65615904402632,-64.00400468882259,-166.6095301342552,141.01264283546092,130.41401132278583,83.9602866869031,-128.74906842050123,-147.3153815410605
11. right_eye_thrust_correct,-110.65615904402632,-64.00400468882259,-166.6095301342552,141.01264283546092,130.41401132278583,83.9602866869031,-128.74906842050123,-147.3153815410605
11. right_eye_thrust_correct,-102.69406292294408,-41.47286659180953,-163.12514386809949,144.83709910619305,-105.47718177674267,75.78146714373126,141.43459509456756,-152.2978852450755
11. right_eye_thrust_correct,-102.69406292294408,-41.47286659180953,-163.12514386809949,144.83709910619305,-105.47718177674267,75.78146714373126,141.43459509456756,-152.2978852450755
11. right_eye_thrust_correct,-116.91617188167724,93.40223051815622,-159.59730193974832,156.47999125914384,130.9559795190485,95.00219988978684,-125.53742620486317,-149.99662184961954
11. right_eye_thrust_correct,-116.91617188167724,93.40223051815622,-159.59730193974832,156.47999125914384,130.9559795190485,95.00219988978684,-125.53742620486317,-149.99662184961954
11. right_eye_thrust_correct,-106.1023530131172,-47.70897449975871,164.57480698057051,151.5122787924654,-148.95850224585396,32.64599937005351,-170.66718034103118,149.4783993982019
11. right_eye_thrust_correct,-106.1023530131172,-47.70897449975871,164.57480698057051,151.5122787924654,-148.95850224585396,32.64599937005351,-170.66718034103118,149.4783993982019
11. right_eye_thrust_correct,-151.59865563116688,-91.28445440389821,-163.98526074723685,-155.31546972714068,150.14723871667306,-106.2113664557216,159.4132329483576,-163.58916880932043
11. right_eye_thrust_correct,-151.59865563116688,-91.28445440389821,-163.98526074723685,-155.31546972714068,150.14723871667306,-106.2113664557216,159.4132329483576,-163.58916880932043
11. right_eye_thrust_correct,-137.8111418105463,75.77012054738725,-160.5524809194045,177.06656742235944,144.94058113244486,97.81660157624765,-148.55388256740963,-171.2200329402847
11. right_eye_thrust_correct,-137.8111418105463,75.77012054738725,-160.5524809194045,177.06656742235944,144.94058113244486,97.81660157624765,-148.55388256740963,-171.2200329402847
11. right_eye_thrust_correct,-113.68612262485203,-59.80851099863366,-163.63352209935948,-154.86371069423146,139.6330111508042,-82.13814050807937,141.20554893758967,-163.4485523441092
11. right_eye_thrust_correct,-106.44313695493285,26.237717170510393,-168.88187834567498,158.8912404537509,117.4184580339406,79.90584001637201,164.4070083955087,-158.97927661318505
11. right_eye_thrust_correct,-113.68612262485203,-59.80851099863366,-163.63352209935948,-154.86371069423146,139.6330111508042,-82.13814050807937,141.20554893758967,-163.4485523441092
11. right_eye_thrust_correct,-106.44313695493285,26.237717170510393,-168.88187834567498,158.8912404537509,117.4184580339406,79.90584001637201,164.4070083955087,-158.97927661318505
11. right_eye_thrust_correct,-143.04885784876447,-95.92045203883427,-153.13999629485176,172.92200939695402,132.73456515385067,94.11746459439826,-146.64315154531087,155.56934604700254
11. right_eye_thrust_correct,-143.04885784876447,-95.92045203883427,-153.13999629485176,172.92200939695402,132.73456515385067,94.11746459439826,-146.64315154531087,155.56934604700254
11. right_eye_thrust_correct,-138.98817771101142,19.43174870922042,-169.67000905139147,163.81960868879497,-172.73259443771428,35.648334370544134,164.1299720689699,-172.65581164249238
11. right_eye_thrust_correct,-138.98817771101142,19.43174870922042,-169.67000905139147,163.81960868879497,-172.73259443771428,35.648334370544134,164.1299720689699,-172.65581164249238
11. right_eye_thrust_correct,102.14190574209869,18.155024560070324,155.46002364298735,-167.26276687293924,86.46931482648415,36.43840269938757,168.2102180257334,172.2062343548729
11. right_eye_thrust_correct,102.14190574209869,18.155024560070324,155.46002364298735,-167.26276687293924,86.46931482648415,36.43840269938757,168.2102180257334,172.2062343548729
11. right_eye_thrust_correct,-130.75631750382396,-35.98510547897252,157.8079222784764,-176.56021070264904,83.83279760086369,64.10763680053675,-162.91006622308538,169.63681158984392
11. right_eye_thrust_correct,-130.75631750382396,-35.98510547897252,157.8079222784764,-176.56021070264904,83.83279760086369,64.10763680053675,-162.91006622308538,169.63681158984392
11. right_eye_thrust_correct,-94.96376377178044,47.60078839390184,-154.02865995991982,156.45880875027888,136.3806149593778,-79.48383872726653,144.1658743562154,-149.24833586676453
11. right_eye_thrust_correct,-94.96376377178044,47.60078839390184,-154.02865995991982,156.45880875027888,136.3806149593778,-79.48383872726653,144.1658743562154,-149.24833586676453
11. right_eye_thrust_correct,-100.63823752944651,55.16294327968787,-145.60931436365132,176.16364649855439,120.783349855491,-92.71706542937301,127.00876565614399,-147.01439562199423
11. right_eye_thrust_correct,-100.63823752944651,55.16294327968787,-145.60931436365132,176.16364649855439,120.783349855491,-92.71706542937301,127.00876565614399,-147.01439562199423
11. right_eye_thrust_correct,144.55567276507966,-9.828635127156694,-166.521019794396,157.05770034431418,117.89727259297712,67.00895120431841,-164.8494585064669,-167.29706584215563
11. right_eye_thrust_correct,144.55567276507966,-9.828635127156694,-166.521019794396,157.05770034431418,117.89727259297712,67.00895120431841,-164.8494585064669,-167.29706584215563
11. right_eye_thrust_correct,-112.23719982460254,102.25468650488989,-166.40509038121948,-170.1007574049044,109.11493479545501,68.77106707722356,-172.9718438899857,175.62944819151028
11. right_eye_thrust_correct,-112.23719982460254,102.25468650488989,-166.40509038121948,-170.1007574049044,109.11493479545501,68.77106707722356,-172.9718438899857,175.62944819151028
11. right_eye_thrust_correct,-141.48089827694034,-109.26560554168174,-161.29411713325234,-172.77004205250847,119.98309751532479,92.44355444569314,-141.48708930822525,-165.28131527751827
11. right_eye_thrust_correct,-141.48089827694034,-109.26560554168174,-161.29411713325234,-172.77004205250847,119.98309751532479,92.44355444569314,-141.48708930822525,-165.28131527751827
11. right_eye_thrust_correct,-135.29082425432438,-99.6413080121442,-170.91771886563356,160.79883751054902,139.2571277564384,103.10704193697804,-157.0930608455686,-167.80922513431761
11. right_eye_thrust_correct,-135.29082425432438,-99.6413080121442,-170.91771886563356,160.79883751054902,139.2571277564384,103.10704193697804,-157.0930608455686,-167.80922513431761
11. right_eye_thrust_correct,-73.97255147827242,-50.517017115303354,-159.55119555805854,167.0388777354334,107.99370448372572,98.54786866759333,-168.95427712131908,-162.7685954701789
11. right_eye_thrust_correct,-73.97255147827242,-50.517017115303354,-159.55119555805854,167.0388777354334,107.99370448372572,98.54786866759333,-168.95427712131908,-162.7685954701789
11. right_eye_thrust_correct,-156.22082362821854,115.60889186556345,-155.5282138067236,-177.3121154494164,127.49562251585617,110.36009032574438,-127.24772013370753,146.70458502697127
11. right_eye_thrust_correct,-156.22082362821854,115.60889186556345,-155.5282138067236,-177.3121154494164,127.49562251585617,110.36009032574438,-127.24772013370753,146.70458502697127
11. right_eye_thrust_correct,-100.05068785255041,-54.32416947910713,-159.35965920947436,150.73374888553255,133.5673220569347,-110.99104661413892,158.60593835125553,-162.80416059395202
11. right_eye_thrust_correct,-100.05068785255041,-54.32416947910713,-159.35965920947436,150.73374888553255,133.5673220569347,-110.99104661413892,158.60593835125553,-162.80416059395202
11. right_eye_thrust_correct,-127.66074034859551,77.53121044427955,160.76100049667207,167.19448970497874,124.82542432809419,88.70218566207205,-165.81502252910025,164.17109352006176
11. right_eye_thrust_correct,-127.66074034859551,77.53121044427955,160.76100049667207,167.19448970497874,124.82542432809419,88.70218566207205,-165.81502252910025,164.17109352006176
11. right_eye_thrust_correct,-155.1644959167069,-107.650871437134,-158.22418867644018,174.93366156958734,112.88304261776818,84.55070128784402,-132.26806299315257,152.73708776664432
11. right_eye_thrust_correct,-155.1644959167069,-107.650871437134,-158.22418867644018,174.93366156958734,112.88304261776818,84.55070128784402,-132.26806299315257,152.73708776664432
11. right_eye_thrust_correct,-147.73191251825318,-109.32022153128707,-167.61832597189007,157.13455503120338,107.19832840404189,-102.22304731865593,150.48474103424044,-167.23750883354657
11. right_eye_thrust_correct,-147.73191251825318,-109.32022153128707,-167.61832597189007,157.13455503120338,107.19832840404189,-102.22304731865593,150.48474103424044,-167.23750883354657
11. right_eye_thrust_correct,-85.92358937235265,-50.67610269432244,174.63737060214467,-150.9160338819705,123.26085755552018,95.33282981257642,-170.1818026216901,167.05724062048037
11. right_eye_thrust_correct,-85.92358937235265,-50.67610269432244,174.63737060214467,-150.9160338819705,123.26085755552018,95.33282981257642,-170.1818026216901,167.05724062048037
11. right_eye_thrust_correct,-151.19569151806203,-89.95670572224392,-150.72612836623622,-171.05124735381168,118.421165436874,96.9318717314092,-148.58689481345,164.8164952063234
11. right_eye_thrust_correct,-151.19569151806203,-89.95670572224392,-150.72612836623622,-171.05124735381168,118.421165436874,96.9318717314092,-148.58689481345,164.8164952063234
11. right_eye_thrust_correct,-99.11467311189814,-58.082621140685205,-155.15431952982414,160.59278965828733,112.95776913892006,-80.47475998079216,-155.478467247576,-169.0486024331832
11. right_eye_thrust_correct,-99.11467311189814,-58.082621140685205,-155.15431952982414,160.59278965828733,112.95776913892006,-80.47475998079216,-155.478467247576,-169.0486024331832
12. crown_thrust_correct,135.24255500332137,-71.24173055987251,133.32819176159813,151.80160077874876,143.30263784417707,83.0838624011842,154.9720967784966,-145.57790611796503
12. crown_thrust_correct,135.24255500332137,-71.24173055987251,133.32819176159813,151.80160077874876,143.30263784417707,83.0838624011842,154.9720967784966,-145.57790611796503
12. crown_thrust_correct,-95.41760576037612,-47.85529727367089,146.5864777983626,161.24122843973026,-93.90432840151917,45.308987611146236,159.46630307753273,-146.8279944080444
12. crown_thrust_correct,-95.41760576037612,-47.85529727367089,146.5864777983626,161.24122843973026,-93.90432840151917,45.308987611146236,159.46630307753273,-146.8279944080444
12. crown_thrust_correct,-130.32345255802238,-56.81195340433486,147.25300995821328,166.93065664341387,150.5654815657506,95.55171286520883,156.0840980019906,-162.96144466404857
12. crown_thrust_correct,-130.32345255802238,-56.81195340433486,147.25300995821328,166.93065664341387,150.5654815657506,95.55171286520883,156.0840980019906,-162.96144466404857
12. crown_thrust_correct,-97.88239990309582,-41.378116466556875,170.188027234877,-156.89054666165967,101.4519901838335,-22.127218093711154,-168.50372526731763,-151.92231222982872
12. crown_thrust_correct,-97.88239990309582,-41.378116466556875,170.188027234877,-156.89054666165967,101.4519901838335,-22.127218093711154,-168.50372526731763,-151.92231222982872
12. crown_thrust_correct,-100.20636519156766,-52.93001618270292,150.04209414057445,156.8487833132346,143.79891919031505,-82.86436976275519,165.6046986041747,-163.87662375317242
