epoch,train_accuracy,train_loss,val_accuracy,val_loss
1,0.13144516944885254,2.53865385055542,0.20261438190937042,2.210874557495117
2,0.20987653732299805,2.2511377334594727,0.22875817120075226,2.112510919570923
3,0.23819898068904877,2.1803200244903564,0.27450981736183167,2.068161964416504
4,0.2469135820865631,2.1328086853027344,0.29411765933036804,2.0400383472442627
5,0.24255628883838654,2.088165521621704,0.2679738700389862,2.0294840335845947
6,0.2817719578742981,2.0334537029266357,0.29411765933036804,2.0063676834106445
7,0.31009441614151,1.9742236137390137,0.2810457646846771,1.988128900527954
8,0.3006536066532135,1.9459282159805298,0.27450981736183167,1.9971473217010498
9,0.33260712027549744,1.9130985736846924,0.2679738700389862,2.0033340454101562
10,0.32679739594459534,1.8961750268936157,0.26143792271614075,2.0218708515167236
11,0.34567901492118835,1.8792871236801147,0.2549019753932953,1.986342430114746
12,0.3674654960632324,1.833437204360962,0.2810457646846771,1.9877500534057617
13,0.36310821771621704,1.8122729063034058,0.2679738700389862,1.9776626825332642
14,0.36528685688972473,1.8112843036651611,0.3006536066532135,1.936200499534607
15,0.3623819947242737,1.7963578701019287,0.3006536066532135,1.9598095417022705
16,0.39143064618110657,1.7683504819869995,0.3006536066532135,1.9628005027770996
17,0.3776325285434723,1.7521685361862183,0.2875817120075226,1.9871304035186768
18,0.3892520070075989,1.7368680238723755,0.27450981736183167,1.98838472366333
19,0.3921568691730499,1.7162100076675415,0.24183006584644318,2.0608668327331543
20,0.397966593503952,1.6865394115447998,0.3202614486217499,1.9899356365203857
21,0.38053739070892334,1.7007211446762085,0.3006536066532135,2.0148611068725586
22,0.39360928535461426,1.6938375234603882,0.2875817120075226,2.0686943531036377
23,0.38997820019721985,1.672214150428772,0.2549019753932953,2.0644781589508057
24,0.4103122651576996,1.6605674028396606,0.2679738700389862,2.110830068588257
25,0.4161219894886017,1.6566492319107056,0.3202614486217499,2.0529816150665283
26,0.4306463301181793,1.623063325881958,0.2679738700389862,2.0348753929138184
27,0.44952794909477234,1.5891629457473755,0.23529411852359772,2.108600378036499
28,0.432824969291687,1.6380125284194946,0.30718955397605896,2.050976514816284
29,0.42265796661376953,1.5859484672546387,0.2810457646846771,2.0768253803253174
30,0.43427741527557373,1.6020234823226929,0.29411765933036804,2.032759428024292
31,0.4502541720867157,1.585977554321289,0.27450981736183167,2.096984624862671
32,0.45461148023605347,1.5680476427078247,0.29411765933036804,2.0991687774658203
33,0.44371822476387024,1.5852819681167603,0.27450981736183167,2.1026837825775146
34,0.4691357910633087,1.5353331565856934,0.26143792271614075,2.137113571166992
35,0.4901960790157318,1.4950833320617676,0.27450981736183167,2.1425554752349854
36,0.46840959787368774,1.4868110418319702,0.2875817120075226,2.1247940063476562
37,0.4713144600391388,1.4917653799057007,0.29411765933036804,2.127936363220215
38,0.47058823704719543,1.4821544885635376,0.2875817120075226,2.114572525024414
39,0.4749455451965332,1.4944918155670166,0.2679738700389862,2.1170096397399902
40,0.4807552695274353,1.4416193962097168,0.2875817120075226,2.1245226860046387
41,0.4887436330318451,1.4870997667312622,0.3006536066532135,2.143324613571167
42,0.5047203898429871,1.4391690492630005,0.30718955397605896,2.142519235610962
43,0.48729121685028076,1.4594762325286865,0.2810457646846771,2.1344611644744873
44,0.49310094118118286,1.4280363321304321,0.29411765933036804,2.12697172164917
45,0.498184472322464,1.4538588523864746,0.2875817120075226,2.127728223800659
46,0.4734930992126465,1.4930869340896606,0.27450981736183167,2.1393814086914062
47,0.48511257767677307,1.4542161226272583,0.2679738700389862,2.1388771533966064
48,0.49891066551208496,1.4520515203475952,0.2679738700389862,2.143709182739258
49,0.5061728358268738,1.4276024103164673,0.2679738700389862,2.144937753677368
50,0.498184472322464,1.4397337436676025,0.2810457646846771,2.14966082572937
51,0.49527958035469055,1.4392266273498535,0.2810457646846771,2.1563713550567627
52,0.5018155574798584,1.4116185903549194,0.2679738700389862,2.174452781677246
53,0.5025417804718018,1.411020278930664,0.27450981736183167,2.1626765727996826
54,0.4843863546848297,1.4514702558517456,0.2679738700389862,2.162200450897217
55,0.5047203898429871,1.3749585151672363,0.2679738700389862,2.1618292331695557
56,0.5192447304725647,1.3595041036605835,0.2679738700389862,2.1688404083251953
57,0.47421932220458984,1.486913800239563,0.26143792271614075,2.167581558227539
58,0.49527958035469055,1.4412412643432617,0.2549019753932953,2.169250011444092
59,0.4938271641731262,1.4202464818954468,0.2549019753932953,2.1716954708099365
60,0.5098039507865906,1.409835934638977,0.2549019753932953,2.1725568771362305
61,0.49891066551208496,1.4253586530685425,0.2549019753932953,2.1746013164520264
62,0.4771241843700409,1.4596675634384155,0.26143792271614075,2.177706718444824
63,0.4996368885040283,1.4183311462402344,0.26143792271614075,2.17533016204834
64,0.4938271641731262,1.4040303230285645,0.2679738700389862,2.172430992126465
65,0.5090777277946472,1.413786768913269,0.2549019753932953,2.1717753410339355
66,0.5134350061416626,1.4080463647842407,0.26143792271614075,2.171290874481201
67,0.5054466128349304,1.4077239036560059,0.26143792271614075,2.1777079105377197
68,0.529411792755127,1.409317970275879,0.2679738700389862,2.177868127822876
69,0.48148149251937866,1.4414170980453491,0.27450981736183167,2.179452419281006
70,0.5032680034637451,1.4001318216323853,0.26143792271614075,2.1822309494018555
