class,left_elbow,right_elbow,left_shoulder,right_shoulder,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,left_arm_raise,right_arm_raise,torso_lean,cross_left_hand,cross_right_hand,diagonal_left,diagonal_right,lwrist_rel_x,lwrist_rel_y,lwrist_rel_z,rwrist_rel_x,rwrist_rel_y,rwrist_rel_z,lhand_rel_x,lhand_rel_y,rhand_rel_x,rhand_rel_y,lfoot_rel_x,lfoot_rel_y,rfoot_rel_x,rfoot_rel_y,shoulder_tilt,hip_tilt,stance_width,facing_direction,hand_distance,wrist_distance,left_arm_ext,right_arm_ext,left_elbow_dist,right_elbow_dist,knee_distance,foot_distance,elbow_symmetry,shoulder_symmetry,knee_symmetry,arm_raise_symmetry,wrist_height_diff,arm_span,body_height,arm_to_height_ratio,stance_depth
crown_thrust_correct,111.54542024336828,150.41426242909262,74.37103285156803,73.3993416648859,147.12899298217351,102.53965115563729,138.72723828887877,145.0253751986362,159.78988513461735,169.86099141085475,102.25180124046757,94.92039607250828,129.86318664623607,95.35647514985682,172.4324096332419,115.99886628602331,97.71846660769855,159.86739974446434,142.7434920930741,-0.20958489179611206,0.04229003190994263,-0.20537301898002625,-0.4631781131029129,0.11317148804664612,-0.049217671155929565,-0.2300080505083315,-0.4553638882935047,-0.585124998993706,-0.500927347689867,-0.4235541519592516,0.7577143721282482,0.2606371048022993,0.6146321706473827,0.1207282543182373,0.02467314712703228,0.5684715956449509,-0.31389881670475006,0.5746666330896862,0.5976516768504507,0.4766308664893374,0.7326346983614097,0.3690369620155396,0.5681932173317946,0.31568383583766096,1.0059381633518978,-38.86884218572433,0.9716911866821363,-10.071106276237401,34.50671149637925,0.049846798181533813,0.36572107672691345,1.3082820177078247,0.27932948881951775,0.6741946339607239
crown_thrust_correct,108.70969837302287,149.59640126693233,78.24827804934549,77.93290758211978,139.9941119078356,102.01405106451345,140.17703335764892,146.4150033172159,160.38519181676844,176.90685791204234,96.80565030498029,92.49311195954267,134.12170693080157,96.66964802894174,169.5331616718665,119.46474859089616,98.59217452353438,155.44037011890336,142.67012603369685,-0.1944468915462494,0.03874474763870239,-0.2103719711303711,-0.4337315261363983,0.09127214550971985,-0.03921372443437576,-0.23915098901488818,-0.46682183095254004,-0.5855341881106142,-0.5395379478577524,-0.36658880408504046,0.7270631378050894,0.32466625873348676,0.6255701368208975,0.12095803022384644,0.015570365358144045,0.5822793841362,-0.33299975097179413,0.598454097992164,0.6185750675564504,0.4815575925779546,0.7522007195729548,0.3792802378701089,0.5895508594177551,0.3411955472077692,0.9555432796689836,-40.88670289390946,0.31537046722570494,-16.5216660952739,37.45205890185983,0.06843063235282898,0.3518196642398834,1.3015954196453094,0.2700912800197641,0.6071303188800812
crown_thrust_correct,122.43624062063822,148.71516450944432,76.07473077018301,69.72282187693878,143.7306837515214,104.75980490584139,140.1623470522626,141.85812877474885,164.1540651214108,173.87577555536348,104.34646760323804,92.81887144151857,133.37284526103812,90.81211603269828,172.96797724892073,124.23679193636346,93.99406576456106,159.48878368355162,145.72969740224323,-0.19455645233392715,0.055483490228652954,-0.22704742848873138,-0.45178937911987305,0.12045693397521973,-0.05198180675506592,-0.21161837177351117,-0.43585926853120327,-0.5572761674411595,-0.48970011435449123,-0.44514254527166486,0.7610255721956491,0.24666813714429736,0.5951281432062387,0.11903247237205505,0.022592121735215187,0.5774127542972565,-0.3087136447429657,0.5858926448658406,0.5992043695969509,0.4556103936534162,0.707971712422964,0.37350772327654413,0.5459110876054692,0.3280963021026561,1.0445123145485307,-26.278923888806105,6.351908893244229,-9.721710433952666,42.56072922833984,0.05405902862548828,0.3494010865688324,1.3096119165420532,0.26659385753999537,0.7060529291629791
crown_thrust_correct,172.2374888527547,126.48353719831083,100.37420588123307,55.72860149509121,122.64032129066756,150.43762385151925,166.53145928872013,136.770928912222,161.32958650292872,145.6458303209828,95.5446487658443,90.6758377747119,122.66950564546129,126.30947118846967,168.8049416490463,120.82302649704306,128.14887965273502,131.91866718689178,166.74186239273774,0.40736377239227295,0.053302258253097534,0.07508315145969391,0.16702618449926376,0.1116761565208435,-0.33480123430490494,0.5752111641631927,-0.4730313225882128,0.3123156694637146,-0.4912980004446581,-0.30631864388124086,0.6577842429978773,0.3194080857501831,0.6832618311746046,0.02911803126335144,-0.006919089006260037,0.5476889908313751,0.20419102162122726,0.7168389709356374,0.6902884543042815,0.6997376226969677,0.47729145789380806,0.5987132130017144,0.3945170335518275,0.31008260970764157,0.9102449375706843,45.75395165444387,44.645604386141855,15.68375618194591,-3.639965543008387,-0.02925586700439453,0.31393253803253174,1.256795197725296,0.2495895505089176,0.5199639350175858
crown_thrust_correct,167.64173010605606,102.77369809759549,102.27717330005238,46.82666381045288,135.50862483191145,162.56262059707907,162.6340296407663,123.19544914160113,155.48676815529237,134.28163311003678,115.62975604116318,105.78599667490214,126.03080732628416,106.01972795561358,168.07312909321513,120.20787485115011,109.00882213920211,113.29812688474408,165.83451385492634,0.47362612187862396,0.05950647592544556,-0.022151708602905273,0.18950950354337692,0.08235093951225281,-0.2521132007241249,0.6904244682518765,-0.4904877050430514,0.2988534829346463,-0.5477490230114199,-0.3174971678527072,0.6219225720851682,0.438134457799606,0.6491181449382566,0.007082819938659668,-0.003580561955459416,0.6500339210033417,0.20032476633787155,0.621576944057984,0.5971726056807101,0.7889074216589081,0.5055402752697076,0.6496905509772534,0.3819482593708059,0.39077998219412524,1.1104954723959146,64.86803200846057,55.450509489599504,21.205135045255588,20.011079370670586,-0.015761643648147583,0.4137879014015198,1.2258353531360626,0.33728071199104787,0.6449731737375259
crown_thrust_correct,170.69857043938507,110.74197928999268,86.28063197506047,46.707680146994306,129.77245612587004,148.900691614434,160.86970495887454,142.28353608459074,154.9529696612633,149.6616410546413,125.59875802962037,100.7208901570708,122.76563703602831,120.32658637670833,177.60233880417562,119.2059994446879,130.01588430868657,132.8589680460234,168.77705833255612,0.4495282918214798,0.030098259449005127,0.04473008215427399,0.1642203852534294,0.10607078671455383,-0.35463982820510864,0.5156751665053889,-0.5314814016455784,0.1423021050868556,-0.5315126344794407,-0.17152046237606555,0.7051237061386928,0.4848674925742671,0.6783106758957729,-0.003357827663421631,-0.009299735771492124,0.5671849846839905,0.22075223922729492,0.7724715206845424,0.732656260653175,0.6798070359683526,0.42794910611072823,0.5588784186647094,0.32267881034170354,0.29037689878166656,1.0201218507983056,59.95659114939238,39.57295182806617,5.291328606621988,2.4390506593199746,-0.07933035492897034,0.3820214793086052,1.3150455951690674,0.29027982063154,0.6096759587526321
crown_thrust_correct,89.50922201767763,135.90931225840325,44.22044053961923,50.205490087305755,161.6024299158811,133.44014221619597,140.6444494997268,148.3281942639263,151.45583160137767,150.51068380631662,118.07021024754425,96.60478870177256,106.6880035250629,82.83550027390103,175.52677621354738,68.19142245420348,84.30361799000907,153.67945540705492,151.99918329500085,-0.13250786066055298,0.06577843427658081,-0.20204469375312328,-0.017442479729652405,0.10750624537467957,-0.3973330333828926,-0.0321899950504303,-0.44377965887542814,-0.09170768409967422,-0.5133207257604226,0.32408592849969864,0.7808777276659384,-0.35501890629529953,0.6231664005899802,0.09927693009376526,0.005819030804559588,0.607886791229248,-0.01931675709784031,0.24086215371038328,0.26381877436978607,0.4046748642944246,0.4563646890258528,0.3751794694571445,0.453930552218008,0.3906750509879277,0.9719612862992757,-46.40009024072562,-5.985049547686522,0.9451477950610467,23.852503251161863,0.057549118995666504,0.18794266879558563,1.2297958135604858,0.1527001203001325,0.6418104320764542
crown_thrust_correct,121.06730599582903,85.11135546237081,51.877588081696,25.775702535236803,119.16727484223478,160.19991180526094,166.0314452060669,163.09651158877998,142.47781970268687,163.13704391886077,170.31520078502422,115.69795770579327,113.85607380616226,81.88180728196988,175.47833884133894,109.10947238521214,55.48061871226247,163.6962591153638,164.5490241227229,0.041271910071372986,0.04908910393714905,-0.18204236216843128,0.14317752607166767,0.10662505030632019,-0.2543311193585396,0.11771206557750702,-0.4729780638590455,0.0808214470744133,-0.5055294716730714,0.3247997760772705,0.6496542012318969,-0.2896732687950134,0.825042418204248,0.019726425409317017,-0.016434451565146446,0.5265953242778778,-0.025297632440924644,0.09531393344432276,0.1584131602050415,0.4299273368264674,0.41485010272131784,0.42825608822445554,0.32891338100437717,0.31259170277345033,0.8848612689330937,35.95595053345822,26.101885546459194,-20.659224216173897,31.974266524192373,-0.037809520959854126,0.1464820932596922,1.2904923558235168,0.11342079772999374,0.4528789222240448
crown_thrust_correct,89.92845655429272,132.78503921226215,42.3834250201905,49.20077560607258,160.84006711702852,135.23425057251245,142.28907449188742,148.70626622803428,151.90804840655997,148.58993089316195,118.00935970219126,94.61252202936029,104.22674652485671,80.88300201420323,176.1073916867446,65.91838918619536,82.55118956682972,152.12989200114433,154.78658475211165,-0.14007468521595,0.06529957056045532,-0.19453285075724125,-0.0024584829807281494,0.09560135006904602,-0.35561200231313705,-0.04396067559719086,-0.439792194054462,-0.08969538658857346,-0.522904314682819,0.3401130139827728,0.7949494937201962,-0.34933042526245117,0.6162201979896054,0.10073691606521606,0.00468375557102263,0.6182460784912109,-0.018331928178668022,0.20893982051803298,0.23160506217417176,0.40357452922224357,0.4662051540234509,0.36397026944664834,0.4594004607183988,0.39258473294855184,0.9576562951648087,-42.856582657969426,-6.817350585882082,3.318117513398022,23.34374451065348,0.07043513655662537,0.16823503375053406,1.2399705052375793,0.13556731045620304,0.6074381023645401
crown_thrust_correct,83.56469878929104,142.66482279586506,38.43751712118967,57.467506243054714,160.07401959229443,133.54661069757586,151.33651531590186,151.4243785129853,156.59631131758346,144.21884241953745,124.4030790758901,101.18456702418996,111.30308116638199,87.74379045598376,174.12748794206442,71.95783709587367,86.06622863624779,159.64421567084443,162.96599630929617,-0.10942415613681078,0.07453542947769165,-0.1863931119441986,-0.023216649889945984,0.09918373823165894,-0.41819924116134644,-0.06564698368310928,-0.43244532161043026,-0.13360904157161713,-0.5115590732602868,0.41827288269996643,0.7275754768343177,-0.3102959990501404,0.6171344477625098,0.09744051098823547,-0.0037377153639681637,0.6480107009410858,-0.01424381136894226,0.2865071812901429,0.3048552838276834,0.393127605474764,0.4745606918033415,0.3467811811386814,0.4882869062046411,0.3744770853767438,0.8804783555567137,-59.10012400657402,-19.029989121865043,12.377468898046004,23.55929071039823,0.07279220223426819,0.20076024811714888,1.2268961071968079,0.16349937664960032,0.4635918661952019
crown_thrust_correct,77.0288928023286,137.98468067988205,39.79618933472416,54.35431144422291,164.44107336773874,133.55272833663233,146.5915050546275,155.59245261574986,157.25836119481608,145.54088705615922,125.47796556284374,104.26096682345975,110.59262449621839,83.76752919799218,170.36232802333717,65.16428133089389,86.12031758847027,158.14257447611467,154.18188823285075,-0.13876623660326004,0.048971861600875854,-0.17002763226628304,-0.03164055943489075,0.10556989908218384,-0.4103263169527054,0.01757492870092392,-0.4458288727328181,-0.019253887236118317,-0.5258388994261622,0.20461183786392212,0.8534227134659886,-0.4439287930727005,0.5813151123002172,0.15576386451721191,0.03203015215694904,0.5660604238510132,-0.0027543865144252777,0.29907333317773876,0.30527765530495127,0.4000416259545892,0.4671534858228134,0.3532515521221507,0.4655891731366123,0.35151183391412355,0.8951242139328536,-60.95578787755345,-14.558122109498747,11.717474138656854,26.825095298226216,0.09916582703590393,0.16411365568637848,1.2552939355373383,0.13063316716257514,0.5219645649194717
crown_thrust_correct,86.3471925938192,143.45882807038979,46.65091550661265,55.09672609243896,162.99494632347304,132.68073820904934,141.08455291625896,147.34711184065185,150.10676526517824,150.99327595350968,123.65588163058413,96.25128732759305,106.09506103420438,75.52569840876099,178.38170537090608,63.70824209275479,81.26721106063678,153.4903681057872,149.252549715584,-0.13332037813961506,0.05717206001281738,-0.17504820972681046,0.015857994556427002,0.09951066970825195,-0.3835456669330597,-0.06192673742771149,-0.431620110408403,-0.0960574820637703,-0.5085604680934921,0.33777042478322983,0.7962142931064591,-0.3089950159192085,0.6446501718601212,0.10832920670509338,0.0031325260642915964,0.5708754062652588,-0.009628571569919586,0.2605677925338237,0.2584186458352785,0.4039663144003737,0.4609973178663886,0.3598670653759498,0.4651662410160285,0.3782712116731725,0.942867461621513,-57.111635476570584,-8.445810585826315,-0.8865106883314411,30.56936262544339,0.06599059700965881,0.15125013701617718,1.243204265832901,0.12156375055901823,0.6397560834884644
crown_thrust_correct,80.83214184065724,137.07631018333996,34.01496704109328,50.49350112299114,159.7541141246887,134.68139689759028,146.8529886569471,151.44786171530285,155.41923820439143,143.42599970259815,116.72225542368841,99.69634455178497,108.7593796318157,85.88085938435289,172.05232548626353,66.05669307587952,89.01808147227537,154.85530170225042,154.18990153431758,-0.09804679453372955,0.08203014731407166,-0.1731054000556469,0.005302175879478455,0.11472737789154053,-0.40442322194576263,-0.07752053812146187,-0.4341955124400556,-0.15065762773156166,-0.48950024833902717,0.42517710849642754,0.7356801987625659,-0.27968790009617805,0.6452525020577013,0.06698206067085266,-0.015689712949097157,0.6394828259944916,0.017468009144067764,0.3069509049954483,0.31636013057749734,0.3981568270597087,0.4509790778971384,0.3638301068231046,0.44823842355562693,0.37564910358985315,0.9321014086303676,-56.24416834268271,-16.478534081897863,11.993238501793286,22.878520247462816,0.03428483009338379,0.19238995015621185,1.2310277819633484,0.15615715243825182,0.5641265511512756
crown_thrust_correct,88.55441505396848,147.90006025728036,36.83794694060868,60.241756609533894,160.83089209806835,133.00867392636687,148.96988096595047,154.07339430773465,160.88141609006428,140.00589201325164,121.83217486163954,105.11767397871799,108.08883715938373,90.90467430445567,174.6613148161814,68.40245885511796,92.46197444067221,155.1560313968559,155.79313017125557,-0.10779520031064749,0.09045130014419556,-0.1831086091697216,-0.03396160900592804,0.10900846123695374,-0.44411770068109035,-0.07906975224614143,-0.42015763046219945,-0.1615508608520031,-0.5004891050048172,0.42504509165883064,0.7579710590653121,-0.3131301812827587,0.6196634876541793,0.08454912900924683,-0.007599519565701485,0.6570259928703308,0.012170305475592613,0.3413785544300306,0.351256928177505,0.3900153961676336,0.47348032331855555,0.36018203462397397,0.48562397585184597,0.3417180784962608,0.9821710239985281,-59.345645203311875,-23.403809668925213,20.87552407681264,17.18416285492806,0.06599196791648865,0.21071190480142832,1.223574697971344,0.17206945819679115,0.5921169519424438
crown_thrust_correct,112.898775050853,94.39629220701383,51.541984309116096,20.34744487284431,127.08144842328822,154.86067479748718,155.04972727524958,159.28966076971076,131.50946488447286,149.1939377728152,166.11473682745412,112.23088242049047,118.7542667373076,73.68687774462362,170.55234445610193,109.37026325370738,49.4458690113151,156.43724573365472,166.07171770309998,0.028254635632038116,0.05344006419181824,-0.26814472861588,0.16258564591407776,0.09741488099098206,-0.2997839152812958,0.08729749172925949,-0.46409488236531615,0.05058595538139343,-0.49513558065518737,0.47699224203824997,0.5687878676690161,-0.2632088139653206,0.841132337693125,0.010085254907608032,-0.02998215239495039,0.5964788347482681,-0.0680446457117796,0.04871547152506471,0.16037168499198232,0.4000304146055521,0.40100559720722306,0.38713655728619484,0.31735424131267026,0.3924020036450982,1.0352311545590989,18.502482843839175,31.194539436271786,-17.684472888342327,45.06738899268399,-0.033889561891555786,0.15246382355690002,1.2254534363746643,0.12431276967805281,0.4975593164563179
crown_thrust_correct,127.41724457652603,110.29281675614797,75.67494968319966,45.11146253250361,136.0557759149401,151.89485647090171,156.87535990110948,157.06998249260286,135.36079795519177,152.25860885933574,150.4001099927591,110.0020635873832,101.43073099018014,73.79831140119028,172.93800145531986,107.07624872489923,52.894711628037925,150.52970009614108,169.34885020009824,0.001939244568347931,0.031888753175735474,-0.3002600893378258,0.162222633138299,0.1093529462814331,-0.42565489117987454,0.09695873782038689,-0.46786994207650423,0.08548508211970329,-0.4684941517189145,0.43571681901812553,0.6145212603732944,-0.2994212694466114,0.8617348624393344,0.019959688186645508,-0.03860565833747387,0.6041123867034912,-0.08417804096825421,0.08642844471318233,0.14397186344040766,0.4040838183981817,0.39433966233372053,0.3769429856582818,0.3239028199205969,0.39414546183976346,0.9586630230382117,17.12442782037806,30.563487150696048,-16.897810904143967,27.632419588989862,-0.057504504919052124,0.125388627871871,1.2410829961299896,0.10095028131175585,0.4040442481637001
crown_thrust_correct,132.3579602907139,102.23946466044143,62.2897549106392,22.879989240795222,118.9832775096654,150.72658040829415,160.68392840420583,153.58430992168374,128.086429641879,139.63983659108086,166.49073121751547,109.21317850134692,120.84139637293484,72.21162279770972,169.6147000506234,112.04879853811258,50.79212019600495,150.79592721156777,164.1704531610322,0.021148353815078735,0.05749028921127319,-0.2696150429546833,0.11940602213144302,0.15557223558425903,-0.30899110436439514,0.19516518339514732,-0.4214915460906923,0.15028129145503044,-0.4415258294902742,0.2503115050494671,0.6454464965499938,-0.4412187226116657,0.6690875464119017,0.07669606804847717,0.024612578563392162,0.5876912325620651,-0.07325562462210655,0.05108004132586053,0.17327781708093634,0.40600621738436915,0.3724543905202419,0.4127601876020569,0.315638237932064,0.36937191876961456,0.9491578007553079,30.118495630272463,39.40976566984398,-11.553406949201872,48.629773575225116,-0.021385878324508667,0.16858238726854324,1.1862297058105469,0.14199643627805664,0.48635198175907135
