epoch,train_accuracy,train_loss,val_accuracy,val_loss
1,0.038825757801532745,3.9946229457855225,0.0623229444026947,3.831406831741333
2,0.04356060549616814,3.813694477081299,0.0623229444026947,3.732381820678711
3,0.06155303120613098,3.7229912281036377,0.06798867136240005,3.6265571117401123
4,0.06439393758773804,3.598597526550293,0.056657224893569946,3.5166759490966797
5,0.07196969538927078,3.5002005100250244,0.07365439087152481,3.441896915435791
6,0.08238636702299118,3.4420673847198486,0.08498583734035492,3.393073558807373
7,0.08806817978620529,3.386432647705078,0.07932011038064957,3.343353033065796
8,0.08238636702299118,3.374023199081421,0.07082153111696243,3.333282709121704
9,0.09375,3.326728343963623,0.07365439087152481,3.278066873550415
10,0.07765151560306549,3.3114726543426514,0.0878186970949173,3.270251989364624
11,0.09090909361839294,3.3091742992401123,0.08215297758579254,3.2763164043426514
12,0.08806817978620529,3.2784738540649414,0.0878186970949173,3.2508466243743896
13,0.09753787517547607,3.258948564529419,0.0991501435637474,3.246724843978882
14,0.08428030461072922,3.249695301055908,0.07932011038064957,3.2674014568328857
15,0.11174242198467255,3.2396726608276367,0.09348441660404205,3.2369539737701416
16,0.11079545319080353,3.2260613441467285,0.0878186970949173,3.2314038276672363
17,0.10890151560306549,3.1956686973571777,0.06515580415725708,3.248528003692627
18,0.10321969538927078,3.204806327819824,0.11614730954170227,3.219564437866211
19,0.10132575780153275,3.202564239501953,0.08498583734035492,3.216489553451538
20,0.09280303120613098,3.19293212890625,0.09631728380918503,3.1917593479156494
21,0.11363636702299118,3.1715571880340576,0.07365439087152481,3.2105722427368164
22,0.10132575780153275,3.1844074726104736,0.07365439087152481,3.2102293968200684
23,0.10795454680919647,3.1638176441192627,0.09065155684947968,3.2286417484283447
24,0.12215909361839294,3.1502161026000977,0.09631728380918503,3.19620943069458
25,0.10984848439693451,3.141059637069702,0.07082153111696243,3.2322347164154053
26,0.12121212482452393,3.153451681137085,0.09348441660404205,3.1898202896118164
27,0.11553030461072922,3.122377634048462,0.09631728380918503,3.169070243835449
28,0.1354166716337204,3.0930113792419434,0.10198300331830978,3.196082353591919
29,0.12026514858007431,3.089069128036499,0.0991501435637474,3.1771461963653564
30,0.125,3.117349624633789,0.0991501435637474,3.187683343887329
31,0.13162878155708313,3.0907986164093018,0.0878186970949173,3.1898341178894043
32,0.12594696879386902,3.078058958053589,0.08215297758579254,3.1862053871154785
33,0.13257575035095215,3.0808730125427246,0.08215297758579254,3.178199052810669
34,0.12594696879386902,3.074737548828125,0.09065155684947968,3.185871124267578
35,0.10132575780153275,3.1228606700897217,0.10198300331830978,3.1787703037261963
36,0.1306818127632141,3.060291290283203,0.10198300331830978,3.181492328643799
37,0.13731060922145844,3.0399162769317627,0.09631728380918503,3.1738221645355225
38,0.12405303120613098,3.0650558471679688,0.11898016929626465,3.1791045665740967
39,0.1410984843969345,3.0234503746032715,0.10198300331830978,3.1917240619659424
40,0.13636364042758942,3.0488884449005127,0.10198300331830978,3.217834711074829
41,0.13825757801532745,3.0300543308258057,0.11331444978713989,3.177564859390259
42,0.1306818127632141,3.0189785957336426,0.11898016929626465,3.183936357498169
43,0.14299242198467255,3.0205657482147217,0.11048159003257751,3.1780412197113037
44,0.13920454680919647,3.0457022190093994,0.11614730954170227,3.1812055110931396
45,0.12215909361839294,3.050309181213379,0.11898016929626465,3.1624343395233154
46,0.14678029716014862,3.0311546325683594,0.10764872282743454,3.146103620529175
47,0.14299242198467255,2.9949331283569336,0.11331444978713989,3.1527528762817383
48,0.14393939077854156,3.0015828609466553,0.11898016929626465,3.1395387649536133
49,0.14488635957241058,3.002504825592041,0.11331444978713989,3.1492650508880615
50,0.1401515156030655,3.0160043239593506,0.10764872282743454,3.1658236980438232
51,0.13825757801532745,3.0201187133789062,0.11048159003257751,3.157956123352051
52,0.13352273404598236,2.992053508758545,0.10481586307287216,3.1840860843658447
53,0.13920454680919647,3.0038557052612305,0.10481586307287216,3.1437666416168213
54,0.12878787517547607,3.0099565982818604,0.11614730954170227,3.138986110687256
55,0.15719696879386902,2.96523380279541,0.11331444978713989,3.152552604675293
56,0.15814393758773804,2.942002296447754,0.11048159003257751,3.1493797302246094
57,0.1410984843969345,2.9833531379699707,0.11898016929626465,3.1576955318450928
58,0.13636364042758942,2.9937705993652344,0.11048159003257751,3.1702632904052734
59,0.1458333283662796,2.9630606174468994,0.12747874855995178,3.1329009532928467
60,0.1505681872367859,2.9586305618286133,0.11331444978713989,3.149304151535034
61,0.14393939077854156,2.940035820007324,0.13314448297023773,3.1804492473602295
62,0.14678029716014862,2.959698438644409,0.11614730954170227,3.1706502437591553
63,0.16477273404598236,2.91654896736145,0.13314448297023773,3.149341344833374
64,0.14678029716014862,2.9452388286590576,0.12181302905082703,3.164464235305786
65,0.16477273404598236,2.9687952995300293,0.12747874855995178,3.1728463172912598
66,0.1827651560306549,2.9355716705322266,0.11331444978713989,3.163153648376465
67,0.1619318127632141,2.9066030979156494,0.12181302905082703,3.158628225326538
68,0.14867424964904785,2.9291465282440186,0.1246458888053894,3.1765897274017334
69,0.14204545319080353,2.930821657180786,0.13314448297023773,3.1973917484283447
70,0.1714015156030655,2.9011049270629883,0.12181302905082703,3.151547431945801
71,0.14962121844291687,2.921912908554077,0.0991501435637474,3.1780974864959717
72,0.1619318127632141,2.930500030517578,0.1246458888053894,3.227321147918701
73,0.13446970283985138,2.968043565750122,0.1246458888053894,3.1964409351348877
74,0.14299242198467255,2.908613920211792,0.1246458888053894,3.1845109462738037
75,0.16856060922145844,2.9022600650787354,0.11048159003257751,3.222874879837036
76,0.17424242198467255,2.8693673610687256,0.11898016929626465,3.1785809993743896
